	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	0
1418	-269.67547607421875	182.3186798095703	-27.051483154296875	16.24262046813965	-24.3408145904541	-1.7099133729934692	-15.434930801391602	-15.428993225097656	-1.994152545928955	-11.779802322387695	-0.3997660279273987	0.18394145369529724	-5.287440299987793	-13.45744514465332	-3.8433661460876465	-6.620495796203613	-9.18066120147705	-3.836423873901367	-5.172976016998291	-2.7914512157440186	0.718863844871521	5.635245323181152	4.319950103759766	3.6925981044769287	-2.029197931289673	-0.6873863935470581	2.7284741401672363	-0.6392577290534973	-1.6512240171432495	-2.3258843421936035	-1.0391623973846436	-1.9496299028396606	-1.8562638759613037	-4.43490743637085	-0.7946358919143677	0.7035853266716003	-4.161311149597168	-5.308241844177246	-5.710636138916016	-2.0911917686462402	speaking
2011	-133.7098846435547	167.8144989013672	-59.879737854003906	44.9244499206543	-6.930637836456299	12.461654663085938	-3.735499620437622	6.402476787567139	-0.7663769721984863	-6.150003433227539	7.559070587158203	-2.6793265342712402	9.027185440063477	-0.8530081510543823	5.449244499206543	-4.185827255249023	-1.3941116333007812	-0.1547020971775055	-3.574153184890747	0.7877020835876465	-5.238804340362549	3.5935819149017334	-3.1679933071136475	0.11344949901103973	0.030122362077236176	2.5305800437927246	3.809725522994995	-1.0313183069229126	2.120511770248413	-2.924478530883789	0.21860408782958984	-3.784513473510742	-0.9545087814331055	0.9346047639846802	-0.3055141568183899	-0.1652083545923233	-3.2032558917999268	1.0460985898971558	0.6823334693908691	0.9144657254219055	speaking
2406	-373.14996337890625	112.1981201171875	8.95016860961914	16.859182357788086	6.274518966674805	7.5456624031066895	-3.5307812690734863	-1.2137371301651	2.2286791801452637	-6.190380096435547	-0.786452054977417	0.3063710331916809	-2.1647157669067383	-5.545273303985596	-2.3172848224639893	-3.130113124847412	-5.547933578491211	-2.3744215965270996	-2.8753998279571533	-2.645958662033081	-1.6669028997421265	-1.3835434913635254	-2.088887929916382	-1.6590255498886108	-1.7979769706726074	-2.0532126426696777	-3.069181203842163	-3.54166316986084	-0.6239930391311646	-0.6593644618988037	-2.4397404193878174	-2.2495596408843994	-1.401333212852478	-2.0270073413848877	-0.5401056408882141	0.9536764025688171	-0.3492412567138672	-0.08998830616474152	0.7959178686141968	1.2379902601242065	speaking
703	-219.98239135742188	132.046630859375	-45.307289123535156	32.42119216918945	-6.975412368774414	15.326351165771484	-17.82274627685547	-20.162572860717773	1.8593313694000244	-12.229602813720703	-10.242258071899414	-6.585325241088867	-2.7504899501800537	-12.992047309875488	-0.95316481590271	-8.706961631774902	-14.379941940307617	-3.805546760559082	-5.684126853942871	-5.559235095977783	1.0743578672409058	8.346587181091309	0.8127488493919373	5.437516212463379	6.362780570983887	4.113214015960693	-0.06803552061319351	-3.36356520652771	1.0685619115829468	-4.958219528198242	-2.5184707641601562	-4.278408050537109	-3.7283666133880615	-0.7317734956741333	-2.33140230178833	-0.6794562935829163	-4.025269985198975	-6.1372480392456055	-5.258803844451904	-2.444906234741211	shouting 
435	-349.4281921386719	139.91787719726562	12.56650161743164	21.318811416625977	14.43437385559082	14.390755653381348	7.217162132263184	2.572685956954956	3.196887731552124	-3.9472439289093018	-3.354787588119507	-3.5636844635009766	-5.3498430252075195	-4.880757808685303	-1.2096070051193237	-2.5171422958374023	-1.5755072832107544	0.4601028263568878	-1.8306487798690796	-1.93592369556427	-0.7870092391967773	0.12892068922519684	-1.8685158491134644	-2.002619743347168	-1.817925214767456	-2.884810447692871	-3.0896809101104736	-3.463116407394409	-3.914182662963867	-3.2838857173919678	-2.216137647628784	-3.5958597660064697	-3.134695053100586	-2.5535390377044678	-2.4379899501800537	-1.5784621238708496	-1.550902247428894	-1.392133116722107	-1.7861517667770386	-1.1903185844421387	background_music
1247	-334.43701171875	225.35964965820312	12.212492942810059	-23.033178329467773	16.013866424560547	7.473210334777832	-10.392837524414062	-3.580425500869751	0.6779130697250366	-1.8738795518875122	3.992936134338379	5.089865684509277	-4.9654083251953125	-11.266413688659668	-8.578642845153809	-2.5026519298553467	0.27260151505470276	-3.4405813217163086	-7.568384647369385	-5.6372857093811035	-1.0936176776885986	0.8917797207832336	0.0124662471935153	0.794839084148407	4.292196750640869	3.809842586517334	0.3711746335029602	-0.80892014503479	-2.4548301696777344	-4.8401875495910645	-4.781545639038086	-3.850207805633545	-4.966501235961914	-6.888669490814209	-5.168262004852295	-1.8545078039169312	-3.5268208980560303	-5.871835708618164	-3.639216661453247	-1.7698979377746582	speaking
705	-204.18531799316406	163.54299926757812	-23.43484115600586	56.8089714050293	-23.359127044677734	24.208541870117188	-11.995655059814453	5.725952625274658	6.042123317718506	-1.1841903924942017	12.564921379089355	-5.692555904388428	4.9803690910339355	-8.992405891418457	5.947399139404297	-1.6420360803604126	0.7032924294471741	-1.126517653465271	-4.993496417999268	0.061873678117990494	-5.681607723236084	5.665645122528076	-4.703880786895752	2.7693545818328857	-0.7576225399971008	-3.023472309112549	-0.6854955554008484	-3.1604764461517334	2.31769061088562	-1.2072349786758423	3.7917022705078125	-0.2632707357406616	1.1893812417984009	-1.3091596364974976	0.5535992980003357	-0.620197057723999	-1.9340567588806152	4.204246520996094	-1.148543357849121	1.2011990547180176	shouting 
380	-308.3079528808594	148.25746154785156	15.142443656921387	23.90531349182129	10.909165382385254	8.532069206237793	-0.5287031531333923	-3.106128454208374	4.774796009063721	-0.8652366995811462	-0.7921292185783386	-2.4917211532592773	-4.519346237182617	-2.012359380722046	3.3395750522613525	2.6732120513916016	-2.0280210971832275	0.062481917440891266	3.475536346435547	-1.7846708297729492	-4.347429275512695	1.0987104177474976	0.3618694245815277	-1.1211814880371094	-0.6473966836929321	-0.8887406587600708	-0.7813333868980408	-2.555016040802002	-3.267425298690796	-0.19182728230953217	0.6550392508506775	-0.44601067900657654	1.8971014022827148	2.2648696899414062	1.5986847877502441	-0.6758663058280945	-1.5379055738449097	1.5036542415618896	1.4235953092575073	-0.07713092118501663	background_music
1465	-192.1571044921875	165.51861572265625	-42.5162239074707	31.60976791381836	-29.54701805114746	8.157243728637695	-22.1689510345459	-0.06967832893133163	-2.5593504905700684	-14.349059104919434	8.14719009399414	-7.06614351272583	1.4615423679351807	-11.291728019714355	0.12126012146472931	-5.741828918457031	-10.549827575683594	-4.7326741218566895	-6.3672027587890625	-2.393717050552368	-5.546363353729248	1.6010082960128784	-1.2826168537139893	-0.14183451235294342	-2.5572168827056885	-0.7142999768257141	-3.516801357269287	-4.637953758239746	-3.569953203201294	-6.390970230102539	-0.47285276651382446	-6.421557426452637	-1.92331063747406	-3.167079210281372	-2.616924524307251	-2.1458168029785156	-5.311561584472656	-4.1919708251953125	-6.830043792724609	-0.1172812208533287	speaking
